district,latitude,longitude,aluminium,ammonia,arsenic,barium,cadmium,chloramine,chromium,copper,flouride,bacteria,viruses,lead,nitrates,nitrites,mercury,perchlorate,radium,selenium,silver,uranium,is_safe
Sylhet,24.739487,92.005752,0.3116,1.1672,0.00465,0.2923,0.00059,0.5386,0.00312,0.4397,0.3894,0.0,0.0,0.00396,5.822,0.2409,0.000136,1.948,0.4831,0.00459,0.00431,0.00107,0
Sylhet,25.140305,91.848947,0.1374,1.0582,0.0132,0.0326,0.00096,0.4744,0.0081,0.4145,0.957,0.0,0.0,0.01125,5.544,0.3071,0.000115,1.736,0.4039,0.01062,0.00235,0.00154,0
Sylhet,24.755752,92.120712,0.2445,1.3176,0.01123,0.1818,0.00108,1.1157,0.00382,0.3415,0.5503,0.0,0.0,0.00992,7.492,0.3426,7.8e-05,1.979,0.2245,0.00423,0.00103,0.00139,0
Sylhet,24.765579,91.945322,0.7262,0.5314,0.00379,0.0756,0.00311,0.9236,0.00201,0.0,0.8308,0.0,0.0,0.00504,6.984,0.1403,0.000128,1.722,0.2882,0.00706,0.00305,0.00069,0
Sylhet,25.066798,92.110078,0.2992,0.8429,0.00216,0.392,0.00217,0.0953,0.00552,0.3229,0.2094,0.0,1.0,0.00914,5.864,0.2694,0.000173,0.442,0.1903,0.00724,0.00443,0.00175,0
Sylhet,24.897001,91.728407,0.0891,1.2337,0.00271,0.2754,0.00052,0.9837,0.00325,0.4481,0.3521,1.0,0.0,0.00341,5.981,0.0,5.9e-05,2.687,0.2774,0.00528,0.00125,0.00077,0
Sylhet,24.719515,92.09177,0.0998,0.699,0.0037,0.1769,0.00216,0.5664,0.00574,0.5078,0.3972,0.0,0.0,0.00362,4.09,0.1729,5.1e-05,2.052,0.1765,0.003,0.00165,0.00439,1
Sylhet,24.829076,91.657951,0.1832,1.1002,0.00685,0.0154,0.00011,0.1086,0.00311,0.4987,0.1654,0.0,0.0,0.00713,1.148,0.2106,0.000159,1.253,0.5432,0.00439,0.0039,0.00113,1
Sylhet,25.001421,91.99256,0.3297,1.456,0.00727,0.1149,0.00031,0.7247,0.00983,0.0468,0.4125,0.0,0.0,0.00748,3.027,0.261,6.3e-05,1.814,0.0,0.00135,0.00229,0.00655,0
Sylhet,24.686991,91.655813,0.2672,0.6901,0.00444,0.4176,0.00059,0.6375,0.0021,0.5259,0.2489,0.0,0.0,0.01631,4.015,0.1743,0.00011,0.48,0.2677,0.00446,0.00177,0.00276,0
Sylhet,25.101789,91.648827,0.233,0.8367,0.00608,0.4419,0.0018,0.7606,0.00445,0.6179,0.8088,1.0,0.0,0.0034,2.553,0.1105,7.2e-05,2.752,0.1309,0.00505,0.00147,0.00079,0
Sylhet,24.799062,92.01005,0.1174,0.8065,0.00513,0.4013,0.00209,0.5185,0.00412,0.199,0.7365,0.0,0.0,0.00439,4.548,0.1172,0.000127,1.961,0.3371,0.00546,0.00202,0.00182,1
Chittagong,22.460634,92.008642,0.2224,0.0,0.00331,0.2996,0.0005,0.0962,0.00329,0.5223,0.6532,0.0,0.0,0.01107,4.391,0.2454,0.000112,2.604,0.2065,0.00855,0.0028,0.00091,0
Chittagong,22.555399,91.785243,0.4651,1.297,0.02276,0.2961,0.00031,0.8573,0.00265,0.1444,0.1501,1.0,1.0,0.00714,4.132,0.2561,0.000123,0.943,0.3462,0.00404,0.00074,0.0011,0
Chittagong,22.302881,91.601798,0.0784,1.6224,0.01773,0.1869,0.00139,0.7869,0.00451,0.7107,0.6161,0.0,0.0,0.01635,4.995,0.0647,0.000102,1.812,0.0,0.00714,0.00278,0.00331,0
Chittagong,22.355178,91.944142,0.4781,0.917,0.00521,0.1401,0.0013,0.4164,0.00801,0.4547,0.0993,0.0,0.0,0.00639,0.891,0.2013,0.000134,2.01,0.2167,0.00443,0.00335,0.00068,0
Chittagong,22.347846,91.606008,0.4698,2.0038,0.00213,0.4892,0.00062,0.1754,0.00316,0.8879,1.1075,0.0,0.0,0.00605,4.069,0.1059,5e-05,2.07,0.2829,0.00199,0.00202,0.00148,0
Chittagong,22.458753,91.738398,0.0426,1.1942,0.00489,0.5125,0.00049,0.392,0.00595,0.4607,0.6459,0.0,0.0,0.01428,6.574,0.1692,9.2e-05,0.0,0.4615,0.00154,0.0013,0.00118,0
Chittagong,22.538301,91.622387,0.0822,1.4967,0.00992,0.2899,0.00072,0.5413,0.00695,0.4306,0.6059,0.0,0.0,0.00762,2.15,0.105,4.1e-05,2.613,0.2888,0.00824,0.00241,0.00194,1
Chittagong,22.467314,91.842802,0.3157,1.3281,0.02369,0.3383,0.00199,0.2791,0.00496,0.4589,0.5524,0.0,1.0,0.00822,3.459,0.2536,0.000174,1.723,0.1853,0.00351,0.00599,0.002,0
Chittagong,22.544701,91.989452,0.199,1.6521,0.00244,0.0394,0.00088,0.1573,0.00149,0.3261,1.2193,0.0,0.0,0.02041,0.0,0.0319,9.9e-05,1.199,0.1957,0.00609,0.00223,0.00229,0
Chittagong,22.108294,91.959692,0.131,0.7051,0.00603,0.5023,0.00137,0.2055,0.01353,0.635,1.1313,0.0,0.0,0.01146,6.224,0.1193,0.000107,1.186,0.2331,0.00454,0.00167,0.00523,0
Chittagong,22.195321,91.922583,0.2017,1.0187,0.00636,0.363,0.00067,0.3828,0.00576,0.2327,0.4188,0.0,0.0,0.0068,8.871,0.1671,0.000123,0.923,0.4452,0.00263,0.00187,0.00325,0
Chittagong,22.239547,91.729514,0.2255,0.0,0.01741,0.2935,0.00083,0.289,0.00505,0.2963,0.1276,1.0,0.0,0.00516,0.0,0.2276,0.000116,0.594,0.1672,0.00209,0.00355,0.00125,0
Chittagong,22.152779,91.590165,0.9342,0.2024,0.01628,0.373,0.00038,0.362,0.01475,0.3726,0.6912,1.0,0.0,0.00509,2.772,0.2139,0.000105,1.684,0.3416,0.00494,0.00243,0.00196,0
Chittagong,22.347624,91.995859,0.8141,1.3107,0.01017,0.4222,0.00212,0.7734,0.00243,0.3257,0.7283,0.0,0.0,0.00283,3.868,0.0478,9.6e-05,2.075,0.2351,0.00355,0.00175,0.002,0
Chittagong,22.500669,91.619263,0.334,0.9424,0.00325,0.3864,0.00049,0.4232,0.00198,0.411,0.4514,0.0,0.0,0.0357,6.802,0.1203,0.000221,1.444,0.1255,0.00445,0.00283,0.0044,0
Chittagong,22.542456,91.765573,0.0543,1.2803,0.00084,0.4557,0.00178,0.3403,0.00695,0.236,0.4406,0.0,0.0,0.01087,2.608,0.3905,0.000118,2.1,0.0274,0.00553,0.0029,0.00158,0
Chittagong,22.28183,91.894756,0.6196,0.2803,0.00804,0.5174,0.00063,0.512,0.01019,0.3934,0.9113,0.0,0.0,0.00773,11.141,0.3475,7.8e-05,0.979,0.6268,0.00397,0.00159,0.00295,0
Chittagong,22.245728,91.875991,0.2348,0.5338,0.00959,0.0093,0.00157,0.7835,0.00212,0.2882,0.7012,0.0,0.0,0.00356,2.638,0.2201,0.000112,1.923,0.5654,0.00141,0.00069,0.00037,0
Chittagong,22.108173,91.988623,0.1544,0.3367,0.00579,0.2486,0.00112,0.6108,0.00359,0.0,0.6849,0.0,1.0,0.00462,6.074,0.1526,0.000196,2.7,0.321,0.00198,0.0034,0.00142,0
Chittagong,22.217662,91.983358,0.1421,1.0478,0.00381,0.2396,0.00087,0.2344,0.00135,0.3834,0.2096,0.0,0.0,0.00442,7.381,0.043,0.000187,1.459,0.2764,0.00359,0.00212,0.00081,1
Chittagong,22.145406,91.806403,0.0623,1.4614,0.00495,0.2107,0.00243,0.4239,0.00645,0.3331,0.0207,1.0,0.0,0.00211,6.189,0.1231,0.000186,2.117,0.0908,0.00697,0.00513,0.00518,0
Chittagong,22.263572,91.754916,0.815,0.3463,0.0198,0.3846,0.00078,0.4813,0.00372,0.4702,0.566,0.0,0.0,0.00771,4.923,0.1653,0.000327,2.422,0.1069,0.00733,0.00262,0.00086,0
Chittagong,22.40705,91.960547,0.8696,1.1339,0.00449,0.0804,0.00019,0.3155,0.00737,0.6412,1.0933,0.0,0.0,0.01521,10.64,0.2048,0.000151,1.51,0.2346,0.00122,0.00315,0.00218,0
Chittagong,22.558374,91.728884,0.5602,1.2209,0.03255,0.2506,0.00045,0.1222,0.00367,0.2701,0.7262,0.0,0.0,0.00446,7.152,0.1633,0.00024,2.928,0.1746,0.0039,0.00136,0.00447,0
Chittagong,22.301244,91.600959,0.8879,0.3063,0.004,0.1069,0.00094,0.6495,0.00229,0.5563,0.1785,0.0,0.0,0.00832,11.906,0.2014,0.000259,0.613,0.2637,0.00338,0.0026,0.00112,0
Chittagong,22.134347,91.792524,0.1874,0.6373,0.02308,0.3173,0.00085,0.874,0.00749,0.2503,0.3283,1.0,0.0,0.007,0.12,0.2115,4.1e-05,2.641,0.5961,0.01005,0.00102,0.0008,0
Chittagong,22.464354,91.991111,0.4905,0.7589,0.00958,0.2184,0.00038,0.0297,0.01506,0.406,0.2111,0.0,0.0,0.00591,6.861,0.1305,0.00012,2.49,0.0911,0.00228,0.00267,0.00112,0
Chittagong,22.335195,91.70726,0.1217,1.2715,0.00225,0.2089,0.00041,0.6779,0.00373,0.1545,0.4781,0.0,0.0,0.0058,0.0,0.1235,0.000158,2.231,0.2843,0.00354,0.002,0.00155,1
Chittagong,22.245552,91.907369,0.2185,0.7999,0.00533,0.0923,0.0014,0.6894,0.00572,0.3132,1.2547,0.0,1.0,0.00392,7.614,0.2171,7e-05,0.0,0.4501,0.00462,0.00783,0.00063,0
Chittagong,22.23259,91.912373,0.1029,1.4324,0.01837,0.4824,0.00094,0.0254,0.00849,0.5007,0.2877,1.0,0.0,0.02365,2.865,0.0364,0.000237,1.929,0.4628,0.00535,0.00149,0.00394,0
Chittagong,22.287741,91.580364,0.2627,1.2639,0.04785,0.3803,0.00082,0.56,0.00366,0.3139,0.5501,0.0,0.0,0.00419,0.718,0.2406,0.000195,2.68,0.0,0.00473,0.00383,0.00093,0
Chittagong,22.151215,91.880362,0.4511,1.5437,0.01194,0.0628,0.00031,0.7058,0.0018,0.1332,0.41,1.0,0.0,0.04944,8.413,0.1556,0.000136,1.758,0.2638,0.00479,0.00184,0.00106,0
Chittagong,22.436152,91.770594,0.4037,0.6446,0.01186,0.2039,0.00097,0.4022,0.01151,0.4852,0.9801,0.0,0.0,0.0029,1.124,0.0812,9.9e-05,1.948,0.3071,0.00177,0.00149,0.00149,0
Chittagong,22.521462,91.83907,0.1,0.8954,0.00544,0.3183,0.00074,0.0153,0.00283,0.46,0.6603,0.0,0.0,0.03359,14.754,0.2122,7.5e-05,2.923,0.424,0.00406,0.00265,0.00426,0
Chittagong,22.383999,91.758616,0.1166,0.6595,0.00523,0.4453,0.00146,0.5926,0.01168,0.3232,0.5587,0.0,1.0,0.01047,2.533,0.1746,0.000358,2.928,0.1088,0.00212,0.00106,0.00148,0
Chittagong,22.289618,91.844119,0.1969,1.5924,0.00448,0.3373,0.00113,0.5136,0.00146,0.4917,0.3227,0.0,0.0,0.00728,5.724,0.2367,0.000151,3.174,0.1362,0.00191,0.0022,0.00489,1
Chittagong,22.481588,91.616508,0.1756,0.8512,0.00935,0.1867,0.00087,0.0163,0.00362,0.2455,1.4007,0.0,0.0,0.0052,1.564,0.2433,0.000184,2.368,0.2633,0.00363,0.00491,0.00413,1
Chittagong,22.360304,91.646242,0.354,0.8197,0.00569,0.5539,0.0013,0.6272,0.00286,0.371,0.4982,0.0,0.0,0.03111,12.566,0.1024,0.000173,2.314,0.5895,0.00352,0.00557,0.00251,0
Chittagong,22.314395,91.963172,0.5375,0.9795,0.02391,0.2257,0.00171,0.5232,0.00598,0.5587,0.9489,0.0,0.0,0.0134,6.463,0.0228,0.00015,0.996,0.1077,0.01175,0.00143,0.00192,0
Chittagong,22.583034,91.646595,0.3627,0.3583,0.01999,0.0679,0.00199,0.6372,0.00935,0.5061,0.7567,0.0,0.0,0.00378,3.615,0.0638,8.9e-05,1.898,0.5692,0.00527,0.00231,0.00086,0
Chittagong,22.219073,91.675838,0.9849,0.7316,0.00592,0.3796,0.0005,0.4796,0.00454,1.0431,0.6996,0.0,0.0,0.01835,2.338,0.1386,4.4e-05,1.593,0.3337,0.00471,0.00084,0.00194,0
Chittagong,22.438926,91.77586,0.2125,0.3362,0.00595,0.1226,0.00024,0.4195,0.00329,0.6867,0.857,0.0,0.0,0.00539,5.677,0.1677,0.000143,3.843,0.0715,0.00964,0.0044,0.00215,0
Chittagong,22.495722,91.913554,0.2203,0.0702,0.01264,0.3573,0.00055,0.5293,0.00469,0.7527,0.4215,0.0,0.0,0.00592,3.399,0.1461,0.000143,1.475,0.1863,0.00419,0.00179,0.00179,0
Chittagong,22.4539,91.805615,0.1125,1.0076,0.01165,0.2086,0.00112,0.359,0.00209,0.6633,0.591,0.0,0.0,0.03027,3.201,0.0204,8.7e-05,3.31,0.1818,0.00171,0.00787,0.00076,0
Chittagong,22.272345,91.676441,0.6215,1.4066,0.00387,0.2756,0.00089,0.1454,0.00502,0.3635,0.6249,0.0,0.0,0.00598,5.028,0.1691,6.6e-05,2.029,0.3842,0.00799,0.00158,0.00359,0
Chittagong,22.192253,91.59387,0.2008,0.8275,0.01215,0.2078,0.00167,0.3894,0.00494,0.5006,0.5377,0.0,0.0,0.00584,6.721,0.1783,8.8e-05,2.279,0.0559,0.00169,0.00101,0.00241,0
Chittagong,22.364708,91.877827,0.1569,0.1959,0.01464,0.1218,0.00358,0.841,0.00221,0.5534,0.4242,0.0,1.0,0.01609,6.139,0.2959,0.000141,3.672,0.1847,0.00065,0.0085,0.00107,0
Chittagong,22.220739,91.722977,0.31,0.4908,0.03131,0.4737,0.00099,0.305,0.00155,0.3233,0.5364,0.0,0.0,0.00251,8.692,0.2099,7.1e-05,2.545,0.4583,0.00206,0.00249,0.00237,0
Chittagong,22.485296,91.909653,0.1264,0.5634,0.00697,0.0914,0.00044,0.1157,0.00445,0.142,0.4881,0.0,0.0,0.00604,3.295,0.2246,0.000325,0.819,0.2738,0.01297,0.00185,0.00358,1
Chittagong,22.569896,91.59485,2.3758,1.555,0.00403,0.3284,0.00107,0.6349,0.00063,0.2822,0.0198,0.0,0.0,0.00389,1.457,0.1711,7.5e-05,0.885,0.4506,0.00167,0.00567,0.0037,0
Chittagong,22.476304,91.959591,0.0994,0.9957,0.0024,0.517,0.00081,0.7351,0.00655,0.1674,0.9277,0.0,0.0,0.00586,0.207,0.012,0.000199,2.674,0.3395,0.00294,0.00269,0.00172,1
Chittagong,22.206924,91.837778,0.3375,1.2068,0.00993,0.3143,0.00191,0.931,0.00517,0.5534,0.7461,0.0,0.0,0.00823,2.745,0.1683,0.00027,0.646,0.5909,0.00396,0.00727,0.00108,0
Chittagong,22.363281,91.683055,0.3158,0.847,0.01418,0.203,0.00042,0.2851,0.00287,0.0,0.3226,1.0,0.0,0.00751,6.008,0.1878,0.000511,0.936,0.1972,0.00171,0.00428,0.00104,0
Chittagong,22.411625,91.965758,0.6485,0.875,0.00506,0.1872,0.00033,0.1506,0.00512,0.8556,0.7671,1.0,0.0,0.00685,8.401,0.1508,0.000118,2.018,0.5486,0.00164,0.00162,0.00353,0
Chittagong,22.280206,91.884397,0.1209,0.0,0.01572,0.3664,0.00081,0.1084,0.00243,0.3672,0.6983,0.0,0.0,0.00835,10.408,0.3348,0.000119,2.017,0.0762,0.00167,0.00237,0.00279,0
Chittagong,22.281844,91.976649,0.307,0.7636,0.03437,0.1758,0.00043,0.167,0.00749,0.4661,0.0262,1.0,0.0,0.00375,6.73,0.1115,0.000184,2.204,0.3231,0.00904,0.0013,0.00077,0
Chittagong,22.265112,92.021969,0.5993,0.4239,0.01981,0.5831,0.0004,0.4264,0.00843,0.4162,0.2961,0.0,0.0,0.01792,0.0,0.0236,0.000314,1.688,0.3302,0.00384,0.00187,0.00098,0
Chittagong,22.515979,91.874827,1.1159,1.5882,0.00222,0.4244,0.00131,0.9536,0.00221,0.5105,0.9014,1.0,0.0,0.00758,3.787,0.138,0.000129,2.635,0.3003,0.00473,0.00472,0.00156,0
Chittagong,22.496717,91.944483,0.6741,0.2155,0.01396,0.4121,0.00229,0.2589,0.00645,0.5832,0.4832,0.0,1.0,0.00558,8.942,0.2799,0.000152,4.588,0.5202,0.01004,0.00351,0.00162,0
Chittagong,22.36218,91.821891,0.8161,0.9278,0.00932,0.415,0.00071,0.3061,0.00962,0.9039,0.4276,0.0,0.0,0.00624,4.538,0.0835,0.000192,1.684,0.0248,0.00248,0.00517,0.00162,0
Chittagong,22.31767,91.595685,0.1714,0.3107,0.00341,0.4069,0.00196,0.0,0.0025,0.4437,1.243,0.0,0.0,0.00627,7.541,0.202,5.4e-05,2.683,0.0138,0.00252,0.00123,0.0044,1
Chittagong,22.538004,91.707166,0.129,1.3313,0.00301,0.4671,0.00144,0.7767,0.00547,0.6227,0.6363,0.0,0.0,0.02379,7.304,0.1272,0.000105,1.913,0.2247,0.00469,0.0015,0.00067,0
Chittagong,22.527858,91.809681,0.1658,0.4749,0.00376,0.2761,0.00152,0.0175,0.00297,0.015,0.0,0.0,0.0,0.00136,9.309,0.1487,0.000201,3.567,0.5741,0.00892,0.00164,0.00458,1
Chittagong,22.288737,91.61925,0.2489,1.0453,0.0012,0.307,0.00117,0.0,0.00501,0.2696,0.2,1.0,0.0,0.00565,3.098,0.046,7.2e-05,1.836,0.2833,0.01131,0.0034,0.00275,0
Chittagong,22.265035,91.655904,0.2206,0.8787,0.00556,0.1373,0.00038,0.2357,0.00453,0.2166,0.6721,0.0,0.0,0.04875,1.481,0.2893,0.000135,1.047,0.3283,0.00232,0.00268,0.0013,0
Chittagong,22.51349,91.801895,0.5001,0.931,0.00986,0.3747,0.00169,0.0731,0.00217,0.778,0.658,0.0,0.0,0.0029,6.287,0.3219,0.000193,1.724,0.2364,0.00383,0.00192,0.00053,0
Chittagong,22.565514,91.6961,0.3012,0.7661,0.01373,0.3517,0.00259,0.1322,0.0014,0.6445,0.5071,0.0,0.0,0.00102,0.0,0.1315,0.000137,1.107,0.1433,0.00412,0.0018,0.00215,0
Chittagong,22.247844,92.029644,0.2444,0.5947,0.02882,0.1986,0.00208,0.4627,0.00598,0.448,0.8636,0.0,0.0,0.00458,12.709,0.1837,7.7e-05,3.045,0.5288,0.00431,0.0026,0.00089,0
Chittagong,22.287221,91.868807,0.185,1.5766,0.01297,0.3394,0.0022,1.0318,0.00171,0.2979,0.8275,1.0,1.0,0.00709,2.766,0.3278,7.8e-05,1.638,0.1235,0.0036,0.00088,0.00209,0
Chittagong,22.505997,91.633598,0.134,0.1746,0.00514,0.379,0.00057,0.0698,0.00301,0.0915,0.872,0.0,0.0,0.00848,3.853,0.1595,0.000237,1.188,0.428,0.00321,0.00406,0.00326,1
Chittagong,22.333725,91.965254,0.2231,0.7693,0.00495,0.413,0.00103,0.7172,0.00477,0.4723,0.3358,0.0,0.0,0.01122,4.472,0.1939,0.000148,2.812,0.2792,0.00561,0.0028,0.00217,0
Chittagong,22.208127,91.608697,0.6082,0.625,0.01295,0.2339,0.00065,0.7474,0.00765,0.1555,0.417,0.0,0.0,0.01298,3.673,0.1525,0.000215,2.009,0.3689,0.00345,0.00571,0.00561,0
Chittagong,22.377502,91.809351,0.0697,1.0379,0.01988,0.2771,0.00054,0.1168,0.00549,0.2348,0.9042,0.0,1.0,0.00649,9.493,0.2332,0.000122,0.299,0.6195,0.00294,0.00292,0.00099,0
Chittagong,22.442989,91.568116,0.2404,0.6324,0.00981,0.3302,0.00105,0.7144,0.00681,0.3235,0.2843,1.0,0.0,0.00691,5.917,0.1336,0.000119,2.815,0.1365,0.00448,0.00453,0.00196,0
Chittagong,22.518027,91.613869,0.1213,0.0448,0.00528,0.4449,0.00118,0.1734,0.00496,0.5986,0.3635,1.0,0.0,0.01015,3.028,0.0,0.000159,2.534,0.2408,0.00562,0.00384,0.00113,0
Chittagong,22.2795,91.740848,0.2235,0.6489,0.01906,0.4505,0.00074,1.1975,0.00481,0.0,0.3244,1.0,0.0,0.0129,0.0,0.1843,8.3e-05,1.865,0.3524,0.00572,0.00254,0.00236,0
Chittagong,22.396078,91.907151,0.1833,1.0195,0.00852,0.5076,0.00108,0.0394,0.00466,0.4602,0.64,0.0,0.0,0.02809,7.153,0.0749,0.000413,1.509,0.2104,0.00199,0.00345,0.00112,0
Chittagong,22.54609,91.742114,0.0917,0.0467,0.00295,0.4131,0.00156,0.173,0.00282,0.3617,0.5047,0.0,0.0,0.0018,5.692,0.3155,9.3e-05,2.895,0.2018,0.00437,0.00228,0.00045,1
Chittagong,22.110483,92.010601,1.0105,1.7925,0.00569,0.2724,0.00144,0.1332,0.0034,0.5658,1.1795,1.0,0.0,0.00648,2.098,0.1112,0.00026,1.726,0.1777,0.00444,0.00125,0.00159,0
Chittagong,22.165265,91.848294,0.5825,0.0,0.00625,0.5054,0.00301,0.3694,0.01558,0.4617,0.9513,0.0,0.0,0.00868,7.979,0.085,7.2e-05,1.852,0.3592,0.00223,0.00177,0.00238,0
Chittagong,22.420585,91.629361,0.4828,0.7282,0.00687,0.0,0.0016,1.3423,0.0022,0.3844,0.0,0.0,0.0,0.03923,2.487,0.2556,7.8e-05,3.965,0.4876,0.00434,0.0038,0.00178,0
Chittagong,22.50979,91.558212,0.0817,0.129,0.00948,0.3691,0.00189,0.5257,0.00425,0.0606,0.4991,0.0,1.0,0.02461,8.797,0.0889,0.000298,1.937,0.3279,0.00458,0.00814,0.00182,0
Chittagong,22.159894,91.80383,0.3591,0.0458,0.0031,0.2714,0.00133,0.4246,0.00276,0.1622,0.9109,1.0,0.0,0.00849,3.074,0.0449,0.000133,4.019,0.151,0.00505,0.00234,0.00059,0
Chittagong,22.59933,91.770597,0.3347,1.0589,0.00242,0.4905,0.00164,1.0783,0.00569,0.1583,0.8757,0.0,0.0,0.00337,5.697,0.0848,0.000107,1.078,0.4213,0.00413,0.00205,0.00075,0
Chittagong,22.455082,91.852782,0.081,0.0,0.0045,0.3788,0.00199,0.2821,0.00867,0.3687,0.9265,0.0,0.0,0.00414,8.051,0.3241,0.000227,1.115,0.0,0.00151,0.00298,0.00172,1
Chittagong,22.432962,91.999358,0.2679,0.8314,0.00916,0.3635,0.00093,0.8361,0.00204,0.2909,0.7957,0.0,0.0,0.00664,0.841,0.262,0.000217,2.788,0.4047,0.00544,0.00236,0.00139,0
Chittagong,22.261384,91.817838,0.3567,1.0415,0.0026,0.2133,0.00094,0.2441,0.00529,0.2156,1.3879,0.0,0.0,0.0067,9.729,0.2639,7.3e-05,0.914,0.2898,0.00387,0.00176,0.0023,0
Chittagong,22.393815,91.903554,0.1054,0.3975,0.00641,0.278,0.00403,0.0,0.00575,0.4958,0.3531,1.0,1.0,0.00782,5.437,0.2403,0.000244,2.744,0.1875,0.00888,0.00152,0.00103,0
Chittagong,22.601028,91.71765,0.1232,0.9924,0.0191,0.1048,0.00084,0.1659,0.00172,0.5912,0.6303,0.0,0.0,0.00398,3.222,0.3217,9.4e-05,3.058,0.6068,0.01813,0.00174,0.0009,0
Chittagong,22.597042,91.570201,0.1194,1.2546,0.03231,0.0,0.0009,0.1171,0.0042,0.2237,0.4417,1.0,0.0,0.01681,4.712,0.1069,6.1e-05,0.767,0.3957,0.00204,0.0033,0.00094,0
Chittagong,22.376227,91.744719,0.1246,0.1852,0.00403,0.3879,0.00099,1.0244,0.00442,0.0,0.9959,0.0,0.0,0.00737,12.028,0.2545,0.000266,1.893,0.2832,0.00913,0.00451,0.00302,1
Chittagong,22.487426,91.595455,0.3186,0.3406,0.0098,0.2525,0.00192,0.9341,0.00695,0.1996,0.6794,0.0,0.0,0.00627,0.0,0.1046,0.000141,1.771,0.2405,0.0043,0.00392,0.00137,0
Chittagong,22.264844,91.86864,0.114,1.762,0.01522,0.5094,0.00039,0.7738,0.0025,0.8422,0.8811,0.0,0.0,0.00144,0.0,0.186,0.000163,2.055,0.2391,0.00212,0.00599,0.00059,0
Chittagong,22.185871,91.699506,0.4033,1.2927,0.01784,0.2432,0.00038,0.8573,0.00603,0.4358,0.619,1.0,0.0,0.00996,2.867,0.2069,0.000229,0.818,0.515,0.00374,0.0027,0.0032,0
Chittagong,22.579355,91.71659,0.2075,1.1664,0.01188,0.3266,0.00227,0.4403,0.01634,0.4641,0.5819,0.0,0.0,0.0147,1.6,0.1004,0.000245,1.037,0.0245,0.00566,0.00105,0.0017,0
Chittagong,22.290019,91.991488,0.0969,0.5759,0.01939,0.0891,0.00049,0.1542,0.00279,0.7084,0.3966,0.0,0.0,0.00211,4.044,0.0,6.7e-05,2.71,0.123,0.00107,0.00207,0.00077,0
Chittagong,22.515325,91.844829,0.228,1.2691,0.01229,0.3963,0.00046,0.7206,0.01666,0.4013,0.6139,0.0,0.0,0.00519,0.0,0.1256,5.3e-05,2.188,0.3772,0.00394,0.00142,0.00061,0
Chittagong,22.48139,91.693489,0.3824,0.9645,0.01475,0.1715,0.00194,0.6378,0.00274,0.5186,0.647,0.0,0.0,0.01059,7.763,0.219,8.7e-05,2.087,0.3165,0.00244,0.00251,0.00329,0
Chittagong,22.527496,91.621013,0.0975,0.7726,0.00346,0.177,0.00148,0.8797,0.00334,0.1066,0.6422,0.0,0.0,0.00605,1.804,0.166,0.000155,2.929,0.5088,0.00244,0.00193,0.00139,1
Chittagong,22.590329,91.990032,0.37,0.7996,0.0016,0.4003,0.00049,0.7012,0.00626,0.2543,0.321,1.0,0.0,0.00732,12.509,0.2192,9.5e-05,2.033,0.5963,0.00459,0.00364,0.00151,0
Chittagong,22.274855,91.856325,0.0858,0.6355,0.00327,0.1851,0.00181,0.6155,0.00923,0.6325,0.6033,0.0,0.0,0.01105,3.747,0.1378,0.000137,2.467,0.3004,0.00192,0.00128,0.00092,0
Chittagong,22.575721,91.930216,0.1531,1.0243,0.00564,0.4975,0.001,0.2465,0.00571,0.4403,0.4846,0.0,0.0,0.00927,9.896,0.198,0.000183,1.87,0.3351,0.0177,0.00234,0.00175,1
Chittagong,22.25601,91.816923,0.1039,0.3099,0.00283,0.0813,0.00039,0.646,0.00117,0.3452,0.4692,0.0,0.0,0.0014,12.303,0.0244,0.000351,2.339,0.2796,0.00306,0.00627,0.00073,1
Chittagong,22.514517,91.613684,0.1873,0.7668,0.00734,0.288,0.00262,0.1193,0.00363,0.0651,0.5127,0.0,0.0,0.00329,0.0,0.1323,0.000384,1.333,0.3993,0.01144,0.00228,0.00081,1
Chittagong,22.452707,91.647099,0.2216,0.4506,0.00878,0.3731,0.00158,0.3846,0.00452,0.2401,0.8588,1.0,0.0,0.0171,1.896,0.0716,0.000122,1.85,0.4682,0.00505,0.00217,0.00112,0
Chittagong,22.254269,91.831587,0.4731,0.6889,0.00602,0.2868,0.00067,0.9255,0.0077,0.3893,0.6803,0.0,0.0,0.01376,9.282,0.2587,0.000114,1.725,0.0843,0.00928,0.00423,0.00228,0
Chittagong,22.519462,91.75185,0.1116,1.3983,0.00507,0.3019,0.00031,0.3907,0.00146,0.0,0.4861,0.0,0.0,0.00087,3.036,0.1288,0.000148,2.469,0.0862,0.00203,0.00117,0.00093,1
Chittagong,22.230955,91.603034,0.234,0.681,0.0033,0.2927,0.00012,0.4611,0.00134,0.4112,0.5878,0.0,0.0,0.00388,0.0,0.3132,8.7e-05,3.814,0.5038,0.00327,0.0012,0.00144,0
Chittagong,22.48351,91.825732,0.5111,0.5744,0.00542,0.4273,0.00063,0.8297,0.00629,0.3318,1.2598,0.0,0.0,0.0024,7.771,0.2471,0.000219,2.795,0.2062,0.00444,0.00054,0.00127,0
Chittagong,22.198726,91.870767,0.0475,0.3307,0.00715,0.4524,0.00082,0.0,0.00318,0.6016,0.0063,1.0,0.0,0.00542,1.898,0.1574,0.000422,2.018,0.2991,0.00268,0.00308,0.00206,0
